match_id,season,gameweek,status,home_team,away_team,home_elo,away_elo,elo_diff,home_form_5,home_goals_scored_5,home_goals_conceded_5,home_offensive_str,home_defensive_str,home_avg_overall,home_squad_value,away_form_5,away_goals_scored_5,away_goals_conceded_5,away_offensive_str,away_defensive_str,away_avg_overall,away_squad_value,odds_prob_home,odds_prob_draw,odds_prob_away,result
124,2000/01,,finished,olympique-lyonnais,rc-lens,1540.4,1556.3,-15.899999999999864,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
125,2000/01,,finished,stade-rennais,fc-metz,1487.7,1479.3,8.400000000000091,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,A
126,2000/01,,finished,toulouse-fc,olympique-de-marseille,1486.1,1475.4,10.699999999999818,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
127,2000/01,,finished,rc-lens,paris-saint-germain,1539.6,1511.1,28.5,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
128,2000/01,,finished,as-monaco,toulouse-fc,1521.5,1501.6,19.90000000000009,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
129,2000/01,,finished,fc-nantes,olympique-lyonnais,1501.7,1557.1,-55.399999999999864,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
130,2000/01,,finished,aj-auxerre,olympique-de-marseille,1494.3,1459.9,34.399999999999864,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
131,2000/01,,finished,fc-metz,as-monaco,1495.7,1536.6,-40.899999999999864,0.0,0.0,0.0,0.0,0.0,67.29,41450000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,A
132,2000/01,,finished,paris-saint-germain,fc-nantes,1512.4,1488.2,24.200000000000045,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
133,2000/01,,finished,losc-lille,rc-lens,1545.8,1538.3,7.5,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
134,2000/01,,finished,rc-lens,rc-strasbourg,1522.6,1430.1,92.5,1.6,1.6,1.6,1.6,1.6,72.84,82750000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
135,2000/01,,finished,toulouse-fc,aj-auxerre,1486.5,1476.7,9.799999999999955,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
136,2000/01,,finished,olympique-de-marseille,olympique-lyonnais,1477.5,1570.6,-93.09999999999991,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
137,2000/01,,finished,fc-nantes,losc-lille,1473.3,1561.4,-88.10000000000014,0.8,1.0,1.4,1.0,1.4,69.58,54600000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
138,2000/01,,finished,paris-saint-germain,olympique-de-marseille,1527.3,1481.7,45.59999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
139,2000/01,,finished,stade-rennais,rc-lens,1471.3,1518.5,-47.200000000000045,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
140,2000/01,,finished,rc-strasbourg,fc-nantes,1434.3,1477.3,-43.0,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
141,2000/01,,finished,as-monaco,aj-auxerre,1550.8,1493.2,57.59999999999991,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
142,2000/01,,finished,fc-nantes,stade-rennais,1491.3,1489.5,1.7999999999999545,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
143,2000/01,,finished,toulouse-fc,paris-saint-germain,1470.0,1541.2,-71.20000000000005,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
144,2000/01,,finished,olympique-de-marseille,losc-lille,1467.8,1557.5,-89.70000000000005,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
145,2000/01,,finished,rc-strasbourg,olympique-de-marseille,1420.3,1455.8,-35.5,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
146,2000/01,,finished,losc-lille,toulouse-fc,1569.4,1457.3,112.10000000000014,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
147,2000/01,,finished,olympique-lyonnais,aj-auxerre,1566.4,1495.8,70.60000000000014,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
148,2000/01,,finished,fc-metz,rc-lens,1481.6,1500.3,-18.700000000000045,0.0,0.0,0.0,0.0,0.0,67.29,41450000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
149,2000/01,,finished,as-monaco,olympique-lyonnais,1548.1,1563.2,-15.100000000000136,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
150,2000/01,,finished,aj-auxerre,paris-saint-germain,1499.0,1554.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
151,2000/01,,finished,olympique-de-marseille,stade-rennais,1454.2,1473.6,-19.399999999999864,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
152,2000/01,,finished,fc-nantes,fc-metz,1507.2,1498.4,8.799999999999955,0.8,1.0,1.4,1.0,1.4,69.58,54600000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
153,2000/01,,finished,toulouse-fc,rc-strasbourg,1446.3,1421.9,24.399999999999864,1.4,1.6,2.2,1.6,2.2,68.76,60900000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
154,2000/01,,finished,losc-lille,aj-auxerre,1580.4,1517.5,62.90000000000009,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
155,2000/01,,finished,paris-saint-germain,olympique-lyonnais,1535.5,1578.5,-43.0,2.4,2.0,0.4,2.0,0.4,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
156,2000/01,,finished,stade-rennais,toulouse-fc,1488.7,1445.1,43.600000000000136,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
157,2000/01,,finished,olympique-de-marseille,fc-metz,1439.1,1482.8,-43.700000000000045,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
158,2000/01,,finished,olympique-lyonnais,losc-lille,1576.5,1577.6,-1.099999999999909,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
159,2000/01,,finished,as-monaco,paris-saint-germain,1532.8,1537.4,-4.600000000000136,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
160,2000/01,,finished,aj-auxerre,rc-strasbourg,1520.4,1423.0,97.40000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,A
161,2000/01,,finished,rc-lens,as-monaco,1483.5,1549.0,-65.5,1.6,1.6,1.6,1.6,1.6,72.84,82750000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
162,2000/01,,finished,fc-metz,toulouse-fc,1464.8,1447.1,17.700000000000045,0.0,0.0,0.0,0.0,0.0,67.29,41450000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
163,2000/01,,finished,stade-rennais,aj-auxerre,1486.7,1500.0,-13.299999999999955,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
164,2000/01,,finished,rc-strasbourg,olympique-lyonnais,1443.4,1560.6,-117.19999999999982,1.4,1.4,1.6,1.4,1.6,69.0,72100000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
165,2000/01,,finished,paris-saint-germain,stade-rennais,1521.2,1471.3,49.90000000000009,2.4,2.0,0.4,2.0,0.4,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
166,2000/01,,finished,aj-auxerre,fc-metz,1515.4,1464.0,51.40000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
167,2000/01,,finished,losc-lille,rc-strasbourg,1593.5,1432.6,160.9000000000001,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
168,2000/01,,finished,fc-nantes,as-monaco,1522.8,1530.0,-7.2000000000000455,0.8,1.0,1.4,1.0,1.4,69.58,54600000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
169,2000/01,,finished,fc-metz,olympique-lyonnais,1450.4,1571.4,-121.0,0.0,0.0,0.0,0.0,0.0,67.29,41450000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
170,2000/01,,finished,as-monaco,rc-strasbourg,1513.7,1439.5,74.20000000000005,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
171,2000/01,,finished,stade-rennais,losc-lille,1489.6,1586.6,-97.0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
172,2000/01,,finished,rc-lens,olympique-de-marseille,1502.4,1457.1,45.30000000000018,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
173,2000/01,,finished,paris-saint-germain,fc-metz,1503.0,1455.7,47.299999999999955,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
174,2000/01,,finished,rc-strasbourg,stade-rennais,1426.9,1510.0,-83.09999999999991,1.4,1.4,1.6,1.4,1.6,69.0,72100000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,D
175,2000/01,,finished,toulouse-fc,rc-lens,1448.0,1516.4,-68.40000000000009,1.4,1.6,2.2,1.6,2.2,68.76,60900000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
176,2000/01,,finished,olympique-de-marseille,fc-nantes,1443.2,1539.2,-96.0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
177,2000/01,,finished,losc-lille,paris-saint-germain,1566.2,1516.8,49.40000000000009,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
178,2000/01,,finished,olympique-lyonnais,toulouse-fc,1566.0,1467.1,98.90000000000009,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
179,2000/01,,finished,fc-metz,losc-lille,1441.9,1580.0,-138.0999999999999,0.0,0.0,0.0,0.0,0.0,67.29,41450000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
180,2000/01,,finished,as-monaco,stade-rennais,1526.3,1506.2,20.09999999999991,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
181,2000/01,,finished,fc-nantes,toulouse-fc,1518.9,1455.5,63.40000000000009,0.8,1.0,1.4,1.0,1.4,69.58,54600000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
182,2000/01,,finished,olympique-de-marseille,as-monaco,1463.5,1509.4,-45.90000000000009,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
183,2000/01,,finished,aj-auxerre,rc-lens,1529.1,1497.3,31.799999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
184,2000/01,,finished,rc-lens,olympique-lyonnais,1482.7,1577.6,-94.89999999999986,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
185,2000/01,,finished,olympique-de-marseille,toulouse-fc,1481.6,1442.4,39.19999999999982,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
186,2000/01,,finished,fc-metz,stade-rennais,1447.9,1523.1,-75.19999999999982,0.0,0.0,0.0,0.0,0.0,67.29,41450000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,D
187,2000/01,,finished,fc-nantes,aj-auxerre,1532.0,1543.6,-11.599999999999909,0.8,1.0,1.4,1.0,1.4,69.58,54600000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
188,2000/01,,finished,olympique-lyonnais,fc-nantes,1573.3,1532.5,40.799999999999955,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
189,2000/01,,finished,paris-saint-germain,rc-lens,1503.1,1487.0,16.09999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
190,2000/01,,finished,toulouse-fc,as-monaco,1444.2,1491.3,-47.09999999999991,1.4,1.6,2.2,1.6,2.2,68.76,60900000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
191,2000/01,,finished,olympique-de-marseille,aj-auxerre,1479.8,1543.1,-63.299999999999955,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
192,2000/01,,finished,as-monaco,fc-metz,1473.2,1451.3,21.90000000000009,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
193,2000/01,,finished,fc-nantes,paris-saint-germain,1518.4,1518.3,0.10000000000013642,0.8,1.0,1.4,1.0,1.4,69.58,54600000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
194,2000/01,,finished,rc-lens,losc-lille,1471.7,1573.9,-102.20000000000005,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
195,2000/01,,finished,olympique-lyonnais,olympique-de-marseille,1587.4,1466.7,120.70000000000005,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
196,2000/01,,finished,aj-auxerre,toulouse-fc,1556.2,1462.3,93.90000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
197,2000/01,,finished,losc-lille,fc-nantes,1585.4,1534.4,51.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,D
198,2000/01,,finished,rc-strasbourg,rc-lens,1430.6,1460.3,-29.700000000000045,1.4,1.4,1.6,1.4,1.6,69.0,72100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
199,2000/01,,finished,rc-lens,stade-rennais,1442.9,1519.7,-76.79999999999995,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
200,2000/01,,finished,olympique-de-marseille,paris-saint-germain,1472.0,1502.3,-30.299999999999955,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
201,2000/01,,finished,toulouse-fc,olympique-lyonnais,1450.6,1582.1,-131.5,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
202,2000/01,,finished,fc-nantes,rc-strasbourg,1536.7,1448.0,88.70000000000005,0.8,1.0,1.4,1.0,1.4,69.58,54600000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
203,2000/01,,finished,aj-auxerre,as-monaco,1568.0,1488.2,79.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
204,2000/01,,finished,losc-lille,olympique-de-marseille,1583.0,1489.4,93.59999999999991,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
205,2000/01,,finished,paris-saint-germain,toulouse-fc,1484.9,1456.3,28.600000000000136,2.4,2.0,0.4,2.0,0.4,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
206,2000/01,,finished,stade-rennais,fc-nantes,1532.2,1548.7,-16.5,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
207,2000/01,,finished,aj-auxerre,olympique-lyonnais,1580.4,1576.3,4.100000000000136,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
208,2000/01,,finished,rc-lens,fc-metz,1430.4,1436.4,-6.0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,D
209,2000/01,,finished,olympique-de-marseille,rc-strasbourg,1477.6,1436.0,41.59999999999991,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,D
210,2000/01,,finished,toulouse-fc,losc-lille,1441.7,1594.8,-153.0999999999999,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
211,2000/01,,finished,olympique-lyonnais,as-monaco,1592.5,1475.8,116.70000000000005,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
212,2000/01,,finished,fc-metz,fc-nantes,1436.1,1563.9,-127.80000000000018,0.0,0.0,0.0,0.0,0.0,67.29,41450000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
213,2000/01,,finished,paris-saint-germain,aj-auxerre,1499.6,1564.2,-64.60000000000014,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
214,2000/01,,finished,stade-rennais,olympique-de-marseille,1517.0,1475.7,41.299999999999955,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
215,2000/01,,finished,rc-strasbourg,toulouse-fc,1437.9,1432.3,5.600000000000136,1.4,1.4,1.6,1.4,1.6,69.0,72100000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
216,2000/01,,finished,rc-strasbourg,fc-metz,1453.6,1425.7,27.899999999999864,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,A
217,2000/01,,finished,aj-auxerre,losc-lille,1545.2,1604.2,-59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
218,2000/01,,finished,toulouse-fc,stade-rennais,1416.5,1531.1,-114.59999999999991,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
219,2000/01,,finished,olympique-lyonnais,paris-saint-germain,1603.3,1518.6,84.70000000000005,2.0,2.0,1.4,2.0,1.4,72.74,89500000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
220,2000/01,,finished,losc-lille,olympique-lyonnais,1601.5,1615.5,-14.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
221,2000/01,,finished,fc-metz,olympique-de-marseille,1443.0,1461.6,-18.59999999999991,0.0,0.0,0.0,0.0,0.0,67.29,41450000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
222,2000/01,,finished,paris-saint-germain,as-monaco,1506.4,1465.0,41.40000000000009,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
223,2000/01,,finished,rc-strasbourg,aj-auxerre,1436.4,1547.9,-111.5,1.4,1.4,1.6,1.4,1.6,69.0,72100000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
224,2000/01,,finished,aj-auxerre,stade-rennais,1527.0,1510.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
225,2000/01,,finished,olympique-lyonnais,rc-strasbourg,1630.8,1457.3,173.5,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.4,1.4,1.6,1.4,1.6,69.0,72100000,,,,H
226,2000/01,,finished,as-monaco,rc-lens,1466.9,1430.7,36.200000000000045,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
227,2000/01,,finished,paris-saint-germain,losc-lille,1504.5,1586.1,-81.59999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
228,2000/01,,finished,toulouse-fc,fc-metz,1437.6,1459.9,-22.300000000000182,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
229,2000/01,,finished,rc-lens,fc-nantes,1432.3,1574.3,-142.0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,A
230,2000/01,,finished,as-monaco,losc-lille,1465.2,1582.4,-117.20000000000005,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
231,2000/01,,finished,stade-rennais,olympique-lyonnais,1526.8,1639.5,-112.70000000000005,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
232,2000/01,,finished,rc-strasbourg,paris-saint-germain,1448.7,1508.2,-59.5,1.4,1.4,1.6,1.4,1.6,69.0,72100000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
233,2001/02,,finished,rc-lens,olympique-lyonnais,1422.5,1650.4,-227.9000000000001,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
234,2001/02,,finished,fc-lorient,fc-metz,1500.0,1442.8,57.200000000000045,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,67.29,41450000,,,,H
235,2001/02,,finished,paris-saint-germain,losc-lille,1521.5,1593.2,-71.70000000000005,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
236,2001/02,,finished,stade-rennais,aj-auxerre,1515.8,1510.2,5.599999999999909,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
237,2001/02,,finished,aj-auxerre,paris-saint-germain,1526.4,1524.7,1.7000000000000455,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
238,2001/02,,finished,losc-lille,fc-lorient,1590.0,1513.4,76.59999999999991,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
239,2001/02,,finished,fc-nantes,rc-lens,1584.1,1447.7,136.39999999999986,0.8,1.0,1.4,1.0,1.4,69.58,54600000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,A
240,2001/02,,finished,rc-lens,olympique-de-marseille,1469.7,1444.7,25.0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
241,2001/02,,finished,stade-rennais,as-monaco,1499.5,1454.4,45.09999999999991,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
242,2001/02,,finished,fc-lorient,aj-auxerre,1500.9,1526.4,-25.5,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
243,2001/02,,finished,fc-metz,rc-lens,1429.4,1484.6,-55.19999999999982,0.0,0.0,0.0,0.0,0.0,67.29,41450000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,A
244,2001/02,,finished,as-monaco,paris-saint-germain,1440.5,1524.8,-84.29999999999995,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
245,2001/02,,finished,fc-lorient,as-monaco,1486.0,1444.3,41.700000000000045,0.0,0.0,0.0,0.0,0.0,70.23,70850000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
246,2001/02,,finished,paris-saint-germain,stade-rennais,1521.0,1513.5,7.5,2.4,2.0,0.4,2.0,0.4,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
247,2001/02,,finished,rc-lens,losc-lille,1498.1,1602.5,-104.40000000000009,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
248,2001/02,,finished,olympique-de-marseille,olympique-lyonnais,1429.9,1625.2,-195.29999999999995,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
249,2001/02,,finished,paris-saint-germain,rc-lens,1536.6,1502.7,33.899999999999864,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
250,2001/02,,finished,stade-rennais,fc-lorient,1497.8,1500.1,-2.2999999999999545,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,D
251,2001/02,,finished,fc-lorient,paris-saint-germain,1500.0,1535.1,-35.09999999999991,0.0,0.0,0.0,0.0,0.0,70.23,70850000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
252,2001/02,,finished,olympique-lyonnais,fc-nantes,1617.1,1562.1,55.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
253,2001/02,,finished,olympique-de-marseille,fc-nantes,1438.0,1548.6,-110.59999999999991,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.8,1.0,1.4,1.0,1.4,69.58,54600000,,,,H
254,2001/02,,finished,fc-metz,olympique-lyonnais,1416.0,1630.6,-214.5999999999999,0.0,0.0,0.0,0.0,0.0,67.29,41450000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
255,2001/02,,finished,as-monaco,rc-lens,1430.2,1504.3,-74.09999999999991,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
